"kv5965","m0220100.jpg","A II 1517:48 / 11","","","tussi","","","","Finlands Nationalgalleri",""
"kv5978","m0221500.jpg","A II 1517:43 / 16","","","tussi","","","","Finlands Nationalgalleri",""
"kv5995","m0223200.jpg","A II 1517:43 / 75","","","muste","","","","Finlands Nationalgalleri",""
"kv5996","m0223300.jpg","A II 1517:43 / 76","","","muste","","","","Finlands Nationalgalleri",""
"kv5998","m0223500.jpg","A II 1517:43 / 79","","","lyijykynä","","","","Finlands Nationalgalleri",""
"kv6007","m0224500.jpg","A II 1517:44 / 5-6","","","","","","","Finlands Nationalgalleri",""
"kv6008","m0224501.jpg","A II 1517:44 / 5-6","","","","","","","Finlands Nationalgalleri",""
"kv6009","m0224600.jpg","A II 1517:44 / 4","","","","","","","Finlands Nationalgalleri",""
"kv6014","m0224900.jpg","A II 1517:44 / 22","","","","","","","Finlands Nationalgalleri",""
"kv6015","m0225000.jpg","A II 1517:44 / 18","","","","","","","Finlands Nationalgalleri",""
"kv6016","m0225100.jpg","A II 1517:44 / 16","","","","","","","Finlands Nationalgalleri",""
"kv6017","m0225200.jpg","A II 1517:44 / 12","","","","","","","Finlands Nationalgalleri",""
"kv6018","m0225500.jpg","A II 1517:44 / 40","","","","","","","Finlands Nationalgalleri",""
"kv6020","m0225700.jpg","A II 1517:44 / 30","","","","","","","Finlands Nationalgalleri",""
"kv6021","m0225800.jpg","A II 1517:44 / 27-28","","","","","","","Finlands Nationalgalleri",""
"kv6022","m0225801.jpg","A II 1517:44 / 27-28","","","","","","","Finlands Nationalgalleri",""
"kv6024","m0226000.jpg","A II 1517:44 / 44","","","","","","","Finlands Nationalgalleri",""
"kv6026","m0226300.jpg","A II 1517:44 / 38","","","","","","","Finlands Nationalgalleri",""
"kv6032","m0227100.jpg","A II 1517:44 / 9","","","","","","","Finlands Nationalgalleri",""
"kv6033","m0227200.jpg","A II 1517:44 / 17","","","","","","","Finlands Nationalgalleri",""
"kv6045","m0228800.jpg","A II 1517:46 / 12","","","lyijykynä","","","","Finlands Nationalgalleri",""
"kv6070","m0231500.jpg","A II 1517:46 / 97","","","lyijykynä","","","","Finlands Nationalgalleri",""
"kv6072","m0231800.jpg","A II 1517:46 / 93","","","lyijykynä","","","","Finlands Nationalgalleri",""
"kv6082","m0233000.jpg","A II 1517:46 / 73","","","lyijykynä","","","","",""
"kv6083","m0233100.jpg","A II 1517:46 / 75","","","lyijykynä","","","","Finlands Nationalgalleri",""
"kv6123","m0237200.jpg","A II 1517:45 / 38","","","lyijykynä","","","","Finlands Nationalgalleri",""
"kv6148","m0240500.jpg","A II 1517:45 / 31","","","lyijykynä","","","","Finlands Nationalgalleri",""
"kv6205","m0461700.jpg","A II 1517:57 / 4","","","","","","","Finlands Nationalgalleri",""
"kv6207","m0462100.jpg","A II 1517:57 / 6","","","","","","","Finlands Nationalgalleri",""
"kv6208","m0462200.jpg","A II 1517:57 / 7","","","","","","","Finlands Nationalgalleri",""
"kv6216","m0463000.jpg","A II 1517:57 / 8","","","","","","","Finlands Nationalgalleri",""
"kv6227","m0463900.jpg","A II 1517:57 / 18","","","","","","","Finlands Nationalgalleri",""
"kv6230","m0464200.jpg","A II 1517:57 / 22","","","","","","","Finlands Nationalgalleri",""
"kv6253","m0466300.jpg","A II 1517:57 / 53","","","","","","","Finlands Nationalgalleri",""
"kv6255","m0466500.jpg","A II 1517:57 / 55","","","","","","","Finlands Nationalgalleri",""
"kv6256","m0466600.jpg","A II 1517:57 / 56","","","","","","","Finlands Nationalgalleri",""
"kv6261","m0467100.jpg","A II 1517:57 / 63","","","","","","","Finlands Nationalgalleri",""
"kv6262","m0467200.jpg","A II 1517:57 / 64","","","","","","","Finlands Nationalgalleri",""
"kv6264","m0467400.jpg","A II 1517:57 / 65","","","","","","","Finlands Nationalgalleri",""
"kv6265","m0467500.jpg","A II 1517:57 / 66","","","","","","","Finlands Nationalgalleri",""
"kv6273","m0468300.jpg","A II 1517:61 / 32","","","","","","","Finlands Nationalgalleri",""
"kv6291","m0471600.jpg","A II 1517:61 / 31","","","","","","","Finlands Nationalgalleri",""
"kv6458","m0525100.jpg","A II 1517:55 / 10","","","","","","","Finlands Nationalgalleri",""
"kv6480","m0527400.jpg","A II 1517:55 / 60","","","","","","","Finlands Nationalgalleri",""
"kv6520","m0547700.jpg","A II 1517:55 / 73","","","","","","","Finlands Nationalgalleri",""
"kv6523","m0548000.jpg","A II 1517:55 / 59","","","","","","","Finlands Nationalgalleri",""
"kv6532","o0004900.jpg","A II 1513","KOHTAUS ; äiti ja lapsi  lapsenhoito ; sylissäpito ; INTERIÖÖRI ; talonpoikaisrakennus ; tupa ; uusimaalainen ; kehto ; tuol i ; ikkuna ; orret ; leivät ; hylly ; vuode ; sohva ; riippuva nuttu","öljy kankaalle, kiinnitetty pahville","öljy, kangas","32","34","","Finlands Nationalgalleri","735"
"kv6536","o0021100.jpg","A-2012-100","","viivasyövytys ja kuivaneula","paperi","","","","Finlands Nationalgalleri",""
"kv6540","o0058800.jpg","A III 1962","ASETELMA; vesilasi; kasvi ; kukka ; kukkakimppu; pioni; ruusut; akileijat","öljy kankaalle","öljy, kangas","27","25","","Finlands Nationalgalleri","733"
"kv6639","o0163500.jpg","A-2011-163","","pastelli paperille, kiinnitetty kankaalle","pastelli, paperi","149","87","","Finlands Nationalgalleri","463"
"kv6641","tunn040823jn001.jpg","A III 1972","ASETELMA; pöydän kansi; aseet; ratsupistooli; tikari; (kaukaasialainen tikari); revolveri; piippu","öljy kankaalle","öljy, kangas","39","49","","Finlands Nationalgalleri","736"
"kv6644","tunn050104np003.jpg","A II 1327","MUOTOKUVA ; nainen ; vanhus ; tuntematon ; istuva ; polvikuva ; rokokoo-tuoli","lyijykynä","lyijykynä, paperi","23","29","","",""
"kv6695","tunn050111np013.jpg","A III 2028:301","","lyijykynä","lyijykynä, paperi","39","23","","Finlands Nationalgalleri",""
"kv6700","tunn050112np011.jpg","A III 2028:329","","hiili","hiili, paperi","49","32","","",""
"kv6702","tunn050112np013.jpg","A III 2028:331","","lyijykynä","lyijykynä, paperi","36","23","","Finlands Nationalgalleri",""
"kv6705","tunn050819np001.jpg","C I B I 4","","heliogravyyri (tekniikka)","","35","28","","Finlands Nationalgalleri",""
"kv6711","tunn050912np008.jpg","A II 1308","MUOTOKUVA; mies; Ville Vallgren; kuvanveistäjä; puolivartalo; työaihe; muovailu","hiili","hiili, paperi","48","31","","Finlands Nationalgalleri",""
"kv6717","tunn060321ap008.jpg","A III 1983","INTERIÖÖRI; talonpoikaisrakennus; tupa; liesi; pata; pullo; penkki; puuämpäri; uusimaalainen","öljy kankaalle","öljy, kangas","32","39","","Finlands Nationalgalleri","734"
"kv6718","tunn061110ap004.jpg","A I 215 A","FIGUURI; mies; malli; puolivartalo; seisova; profiili; paljas yläruumis; parta","öljy paperille, kiinnitetty kankaalle","öljy, paperi","89","72","","","103"
"kv6719","tunn061110ap005.jpg","A II 1049","FIGUURI; mies; malli; alaston; polvikuva; istuva; lanneverho; miekka; veri","öljy paperille, vuorattu kankaalla","öljy, paperi","89","72","","","102"
"kv6730","x0055920.jpg","A II 1517:10","","","","23","30","","Finlands Nationalgalleri",""
"kv6731","x0055924.jpg","A II 1517:10","","","","23","30","","Finlands Nationalgalleri",""
"kv6732","x0055927.jpg","A II 1517:10","","","","23","30","","Finlands Nationalgalleri",""
"kv6734","x0058900.jpg","A II 1517:26","","","lyijykynä, tussi, paperi","24","32","","Finlands Nationalgalleri",""
"kv6736","x0058925.jpg","A II 1517:26","","","lyijykynä, tussi, paperi","24","32","","Finlands Nationalgalleri",""
"kv6737","x0058936.jpg","A II 1517:26","","","lyijykynä, tussi, paperi","24","32","","Finlands Nationalgalleri",""
"kv6744","x0083100.jpg","A II 1635","","lyijykynä","lyijykynä, paperi","31","20","","Finlands Nationalgalleri",""
"kv6746","x0196700.jpg","A III 2020","","seepialaveeraus","seepia, paperi","20","34","","Finlands Nationalgalleri",""
"kv6757","x0206800.jpg","A III 2023:7","","seepialaveeraus","seepia, paperi","37","49","","",""
"kv6759","x0229700.jpg","A III 2028:300","","hiili","hiili, paperi","31","47","","Finlands Nationalgalleri",""
"kv6760","x0230900.jpg","A III 2028:311","","lyijykynä","lyijykynä, paperi","24","39","","Finlands Nationalgalleri",""
"kv6761","x0230901.jpg","A III 2028:311","","lyijykynä","lyijykynä, paperi","24","39","","Finlands Nationalgalleri",""
"kv6763","x0232500.jpg","A III 2028:326","MUOTOKUVA, mies, taiteilija, Pietro Krohn, tanskalainen, rintakuva, tyynyyn nojaava","tussi","tussi, paperi","20","25","","",""
"kv6776","e0062100.jpg","","","","","","","","Privatsamling. © Finlands Nationalgalleri, Hannu Karjalainen","18"
