"6924","Saint-Germain-des-Prés","byggnad","Frankrike","","","","","","kyrka i Paris, som fått ge namn åt stadsdelen med samma namn","","3417;3446;3571;3610;5553;5597",""
"6926","Eldslandet","ö/halvö/udde","Argentina","","","","","","ögrupp vid Sydamerikas sydspets, tillhör Argentina och Chile","","3461",""
"6927","École Suisse","byggnad","Frankrike","","","","","","även kallad Académie Suisse, privat konstskola i Paris","","3470",""
"6928","skolan vid Rue de l'École de Médicine","byggnad","Frankrike","","","","","","konstskola i Paris","","3470;3492;3511;3512;3513;3524;3525;3549;3653;3669;3676;3779;16940;3804;3807;3824;6004",""
"6929","Moulin de la Galette","offentliga platser","Frankrike","","","","","","kvarn med mat- och dansområde i Montmartre, Paris","","3474",""
"6930","Mâcon","stad","Frankrike","Bourgogne","","","","","","","3476",""
"6931","Fjällbacka","tätort/by","Sverige","Bohuslän","Tanum","Tanum","","","","","3465",""
"6932","Tibern","vattenmassa","Italien","","","","","","flod","","3493;4510;4942",""
"6933","Assyrien","historisk plats","","","","","","","forntida rike och imperium","","3493",""
"6934","Paris katakomber","historisk plats","Frankrike","","","","","","nätverk av underjordiska tunnlar och rum under Paris","","3494",""
"6935","Barrière d'Enfer","byggnad","Frankrike","","","","","","tullhus med två byggnader som bildar en port i Paris","","3494",""
"6936","Théâtre de l'Odéon","byggnad","Frankrike","","","","","","teater i Paris","","3494;3886;5442;5530",""
"6937","Eden","mytologisk plats","","","","","","","lustgård i Bibeln","","3504",""
"6938","Hôtel du Louvre / Grand Hôtel du Louvre","offentliga rum","Frankrike","","","","","","hotell i Paris","","3505;3686;3700;5173;5313;5400;5412;18333",""
"6939","Hôtel de Pavillon de Rohan","byggnad","Frankrike","","","","","","hotell i Paris","","3505",""
"6940","Établissement Duval","offentliga rum","Frankrike","","","","","","även Bouillon Duval, restaurang(kedja) med moderata priser i Paris","","3509;3547;3362;3945;3197",""
"6941","Théâtre des Bouffes-Parisiens","byggnad","Frankrike","","","","","","även Théâtre des Folies-Marigny, teater i Paris","","3510;3856",""
"6942","Folies Bergère","offentliga rum","Frankrike","","","","","","revyteater i Paris","","3517;3522;5419;5669",""
"6943","Sèvres","kommun/socken","Frankrike","","","","","","förort till Paris","","3520;4288;3203",""
"6944","Sacré-Cœur","byggnad","Frankrike","","","","","","basilika på Montmartre i Paris","","3577",""
"6945","Saint-Vincent-de-Paul","byggnad","Frankrike","","","","","","kyrka i Paris","","3610;16927",""
"6946","Musée de Cluny","offentliga rum","Frankrike","","","","","","museum i Paris","","3619;3710;3874;3887;4016;4017;4039;4040;4041;4042;4043;4049;4418;5076;5099;5134;5219;5242;5250;17393;5298;5312",""
"6947","Eremitaget","byggnad","Ryssland","Leningrad oblast","","","","","konstmuseum i Sankt Petersburg","","3624;17281;17290",""
"6948","Pradomuséet","byggnad","Spanien","","","","","","konstmuseum i Madrid","","3630;5041;5117",""
"6949","Vatikanen","geografiskt område","Vatikanstaten","","","","","","","","3630;3096;4530;17311;4544;4545;4758;4828;4850",""
"6951","Mère Nail","offentliga rum","Frankrike","","","","","","förmånlig restaurang i Paris","","3653;4124",""
"6952","Mère François","offentliga rum","Frankrike","","","","","","förmånlig restaurang i Paris","","3653",""
"6953","Minnesota","förvaltningsområde","USA","","","","","","amerikansk delstat","","3654;3692",""
"6954","Manufacture des Gobelins","byggnad","Frankrike","","","","","","gobelängfrabrik i Paris","","3656",""
"6955","Neuchâtel","stad","Schweiz","","","","","","","","3658",""
"6956","Spree","vattenmassa","Tyskland","","","","","","flod som rinner genom Berlin","","3662;4942",""
"6957","Khiva","stad","Uzbekistan","","","","","","stavas också Chiva, Chiwa","","3702;4223",""
"6958","Hôtel du Monde","byggnad","Frankrike","","","","","","hotell i Paris","","3708;3817;3953",""
"6959","Sorbonne","byggnad","Frankrike","","","","","","universitetsbyggnad i Paris","","3710;3761;3834;3837;4307;5123;5528",""
"6960","Pont Neuf","offentliga platser","Frankrike","","","","","","bro i Paris","","3729",""
"6961","Betlehem","historisk plats","Israel","","","","","","ort där Jesus föddes","","3729",""
"6962","Karthago","historisk plats","","","","","","","huvudstad i det feniciska handelsriket Karthago","","3301",""
"6963","Waterloo","historisk plats","Belgien","","","","","","slaget vid Waterloo 1815","","3363",""
"6964","Sedan","historisk plats","Frankrike","","","","","","slaget vid Sedan 1870","","3371",""
"6965","Nineve","historisk plats","","","","","","","stad i det forntida assyriska imperiet, på stranden till Tigris i dagens Irak","","3493;4419",""
"6966","Collège de France","byggnad","Frankrike","","","","","","undervisnings- och forskningsinstitution i Paris","","3761",""
"6967","Tyrolen","geografiskt område","","","","","","","region i Österrike och Italien","","3795;17309;4742;4865;4907;4908",""
"6969","Crèmerie de Buci","offentliga rum","Frankrike","","","Paris","","","matinrättning, ett mellanting mellan kafé och restaurang med i huvudsak mjölkprodukter till salu","","3848;3859;3894;16933;4124;4434;5328",""
"6970","Café Frascati","offentliga rum","Frankrike","","","","","","kafé i Paris","","3856;3911;17153;5235",""
"6971","Salle Valentino","offentliga rum","Frankrike","","","","","","konsert- och balsal i Paris","","3856;3879;17153",""
"6972","Crèmerie de Jacob","offentliga rum","Frankrike","","","","","","matinrättning, ett mellanting mellan kafé och restaurang med i huvudsak mjölkprodukter till salu","","3850",""
"6973","Ostindien","geografiskt område","","","","","","","","","3878",""
"6974","New Orleans","stad","USA","Louisiana","","","","","stad i delstaten Louisiana","","3878",""
"6975","Élyseepalatset","byggnad","Frankrike","","","","","","Frankrikes presidents officiella residens i Paris","","3878",""
"6976","Strasbourg","stad","Frankrike","","","","","","huvudstad i regionen Alsace/Elsass","","3879;5437;5576;5734;5873;5996",""
"6977","Leiden","stad","Nederländerna","","","","","","","","3886",""
"6978","Kairo","stad","Egypten","","","","","","huvudstad i Egypten","","3907;4284",""
"6979","Fort d'Issy","borg","Frankrike","","","","","","fästning som skyddar Paris","","3945",""
"6980","Kärrby","egendom","Finland","Östra Nyland","Borgå landskommun","Borgå","","","hemman som uppgått i Kiala, Borgå","","3975;4233;3202",""
"6981","Lustigkulla","","Finland","Östra Nyland","Borgå landskommun","Borgå","","","ställe på Kiala","","3975",""
"6982","Mossakrogen","","Finland","Östra Nyland","Borgå landskommun","Borgå","","","ställe på Kiala","","3975",""
"6983","Wepler","offentliga rum","Frankrike","","","","","","restaurang i Paris","","4028;4324;5173;5230;5235;5622",""
"6984","Lothringen / Lorraine","geografiskt område","Frankrike","","","","","","region som växlat med att tillhöra Frankrike och Tyskland","","4047;5433",""
"6985","Bar-le-Duc","kommun/socken","Frankrike","","","","","","kommun i Lorraine","","4047;4265",""
"6986","Barrière du Trône","offentliga platser","Frankrike","","","","","","Tullport i Paris","","4049",""
"6987","Bois de Vincennes","offentliga platser","Frankrike","","","","","","park i Paris","","4049",""
"6988","Hôtel Drouot","offentliga rum","Frankrike","","","","","","konstauktionskammare i Paris","","4075;4119",""
"6989","Charenton","kommun/socken","Frankrike","","","","","","förort till Paris","","4076",""
"6990","Marne","vattenmassa","Frankrike","","","","","","flod i Frankrike","","4076;5861",""
"6991","Villeneuve-Saint-Georges","kommun/socken","Frankrike","","","","","","kommun utanför Paris","","4076",""
"6992","Melun","kommun/socken","Frankrike","","","","","","kommun utanför Paris","","4076",""
"6993","Marlotte","tätort/by","Frankrike","","","","","","ort nära Fontainebleau, utanför Paris","","4078;4083",""
"6994","Seine et Marne","förvaltningsområde","Frankrike","","","","","","departement i Frankrike","","4083;5334",""
"6995","Pantin","tätort/by","Frankrike","","","","","","förort till Paris","","4095",""
"6996","Roncevaux","historisk plats","Spanien","","","","","","bergspass i Pyrinéerna där det utkämpades ett slag 778 mellan basker och Karl den stores armé","","4102;17151",""
"6998","Maison/Magasin du Pont Neuf","offentliga rum","Frankrike","","","","","","klädkonfektionsaffär i Paris","","3725;4117;4240",""
"6999","Belle Jardinière","offentliga rum","Frankrike","","","","","","klädkonfektionsaffär i Paris","","3849;4240;5586",""
"7001","Noël Peters","offentliga rum","Frankrike","","","","","","restaurang i Paris vid passage des Princes no. 24","","4122;5538",""
"7002","Champion","offentliga rum","Frankrike","","","","","","restaurang i Paris","","4122",""
"7003","Chez Mademoiselle Anne","offentliga rum","Frankrike","","","","","","restaurang i Paris","","4124;4139;4297;4346;4367;17409;5480;5481;5553;5593;5241;5284",""
"7004","Argenteuil","kommun/socken","Frankrike","","","","","","ort utanför Paris","","4124",""
"7005","Château Rouge","offentliga platser","Frankrike","","","","","","slott och dansställe i Paris","","17153",""
"7006","Dieppe","tätort/by","Frankrike","","","","","","ort i Normandie","","4147;4412;4451;4462",""
"7007","Saint-Denis","stad","Frankrike","","","","","","stad norr om Paris","","4151;6059",""
"7049","Bollhuset","historisk plats","Frankrike","","Versailles","","","","bollhus i Versailles där franska nationalförsamlingen 1789 svor en ed om att inte upplösas förrän en konstitution hade införts","","4168",""
"7050","Askola","kommun/socken","Finland","Nyland","","","","","grannkommun till Borgå","","4188",""
"7051","Indien","land","Indien","","","","","","","","4223;4430;4655;5148",""
"7052","Stuttgart","stad","Tyskland","Baden-Württemberg","","","","","","","4225;4919",""
"7053","Babylon","historisk plats","","","","","","","stad i antikens Mesopotamien","","4225;4942",""
"7054","Place de la Bourse","offentliga platser","Frankrike","","","","","","torg i Paris","","4240;4470",""
"7055","Bon Diable","offentliga rum","Frankrike","","","","","","klädkonfektionsaffär i Paris","","4240",""
"7056","Villa Farnesina","byggnad","Italien","","Rom","","","","renässansvilla i förort till Rom, med frescomålningar av bl.a. Rafael","","4259",""
"7057","Metz","stad","Frankrike","","","","","","stad i Lorraine (Lothringen) vid floden Mosel","","4276;4421;4435;17272;4465",""
"7058","Bastiljen","borg","Frankrike","","","Paris","","","även kallad La Bastille Saint-Antoine, fästning vid Faubourg Saint-Antoine i Paris, stormningen av Bastiljen 14 juli 1789 brukar anges som startskottet till franska revolutionen","","4277;4280;5791",""
"7059","Lycée Charlemagne","byggnad","Frankrike","","","Paris","","","lyceum i Paris","","4277;4280",""
"7060","Château de duc de Sens","byggnad","Frankrike","","","","","","1400-talshus i ursprungligt skick i Paris","","4280",""
"7061","Orléans","stad","Frankrike","","","","","","","","4281;4449;5670",""
"7062","École Centrale Paris","offentliga rum","Frankrike","","","","","","högskola för ingenjörsstudier i Paris","","4281",""
"7063","Midi","geografiskt område","Frankrike","","","","","","namn för regionerna i södra Frankrike","","4287",""
"7064","Théâtre du Châtelet","offentliga rum","Frankrike","","","Paris","","","teater i Paris","","4283;5167",""
"7065","Cirque d'Hiver","offentliga rum","Frankrike","","","Paris","","","cirkus i Paris","","4313",""
"7066","Parc des Buttes-Chaumont","offentliga platser","Frankrike","","","Paris","","","park i Paris","","17170",""
"7067","Bas-Meudon","stadsdel","Frankrike","","","Meudon","","","nuv. Meudon-sur-Seine, kvarter/stadsdel i Meudon","","4327",""
"7068","Théâtre du Vaudeville","offentliga rum","Frankrike","","","","","","teater i Paris","","4328;4457",""
"7069","Schwarzwald","geografiskt område","Tyskland","","","","","","bergområde i sydvästra Tyskland","","4332",""
"7070","Normandie","geografiskt område","Frankrike","","","","","","historisk provins, nuvarande region i nordvästra Frankrike","","4352",""
"7071","École de Médicine","offentliga rum","Frankrike","","","Paris","","","medicinsk fakultet i Paris","","4356;4056;5528;5531",""
"7072","Meuse","förvaltningsområde","Frankrike","","","","","","franskt departement i regionen Lorraine","","4363;4396;4436;4465",""
"7074","Le Chalet","offentliga rum","Frankrike","","","Paris","","","värdshus i Paris","","4370",""
"7075","Place Saint-Germain-des- Prés","offentliga platser","Frankrike","","","","","","torg i Paris","","4370",""
"7076","Place du Château d'Eau","offentliga platser","Frankrike","","","","","","torg i Paris, bytte 1879 namn från Place du Château d'Eau till Place de la République","","4370",""
"7077","Saint-Germain-en-Laye","stad","Frankrike","","","","","","ort med slott ca 20 km väst om Paris","","4399;4430;5663;6059",""
"7078","Rhône","vattenmassa","Frankrike","","","","","","flod","","4400",""
"7079","Gaillon","offentliga rum","Frankrike","","","","","","restaurang i Paris","","4413",""
"7080","Opéra-Comique","offentliga rum","Frankrike","","","Paris","","","operahus i Paris, även kallad Salle Favart","","4413;4089;5525",""
"7081","Anatomie Clamart","offentliga rum","Frankrike","","","Paris","","","undervisningssal i anatomi för sjukhusen i Paris","","4414",""
"7082","Cernay-la-Ville","tätort/by","Frankrike","","","","","","ort nära Versailles","","4430;4445;4451",""
"7083","Kaukasien","geografiskt område","","","","","","","Region mellan Svarta havet och Kaspiska havet","","4430",""
"7084","Luxemburg","land","","","","","","","","","4436",""
"7085","Skottland","förvaltningsområde","Storbritannien","","","","","","","","4446",""
"7086","Robinson","offentliga platser","Frankrike","","","","","","friluftsområde byggd i Robinson Crusoes och Robins Suisses anda nära Paris","","4447",""
"7087","Trévise","tätort/by","Frankrike","","","Le Plessis-Trévise","","","ort nära Paris","","4449",""
"7088","Villiers-sur-Marne","kommun/socken","Frankrike","","","","","","kommun nära Paris","","4449",""
"7089","École Normale Superieure","offentliga rum","Frankrike","","","","","","lärarutbildningshögskola i Paris","","4449",""
"7090","Nogent-sur-Marne","kommun/socken","Frankrike","","","","","","kommun nära Paris","","4449",""
"7091","Poitiers","stad","Frankrike","","","","","","","","4451",""
"7092","Place Blanche","offentliga platser","Frankrike","","","","","","torg i Paris","","3750",""
"7094","Crèmerie de Lyon","offentliga rum","Frankrike","","","Paris","","","matinrättning, ett mellanting mellan kafé och restaurang med i huvudsak mjölkprodukter till salu","","3859",""
"7095","Hôtel Splendid","offentliga rum","Frankrike","","Paris","","","","hotell i Paris","","3869;3871;3873",""
"7096","Hôtel Corneille","offentliga rum","Frankrike","","Paris","","","","hotell i Paris","","3886",""
"7098","Träskända","tätort/by","Finland","Nyland","","","","","","","17276;17284",""
"7099","Hôtel de l'Europe","offentliga rum","Ryssland","Leningrad oblast","","","","","hotell i Sankt Petersburg","","17287",""
"7100","Jelisejeff","offentliga rum","Ryssland","Leningrad oblast","Sankt Petersburg","","","","delikatesshandel och restaurang i Sankt Petersburg","","17290",""
"7101","Palkin","offentliga rum","Ryssland","Leningrad oblast","Sankt Petersburg","","","","restaurangetablissemang vid Nevskij prospekt.","","17293",""
"7102","Grodno / Hrodna","stad","Vitryssland","","","","","","under ryska kejsardömets tid hörde Grodno till judiska bosättningsområdet, det område i västra Ryssland, dit judar var hänvisade att bosätta sig","","17301;17302",""
"7103","Galizien","geografiskt område","Polen","","","","","","historisk region som sedan 1945 är delad mellan Ukraina och Polen","","4515",""
"7104","Wisła","vattenmassa","Polen","","","","","","Weichsel på tyska och gammal svenska, flod i Polen ","","4518",""
"7105","Skierniewice","stad","Polen","","","","","","","","4520",""
"7106","Wagram","historisk plats","Österrike","","","","","","platå nord-ost om Wien där ett avgörande fältslag under Napoleonkrigen utspelade sig och österrikarna led nederlag mot Frankrike","","4522",""
"7107","Hôtel Métropole","offentliga rum","Österrike","","Wien","","","","hotell i Wien","","4523",""
"7108","Donaukanalen","vattenmassa","Österrike","","","","","","flodarm i Wien av floden Donau","","4523",""
"7109","Leopoldstadt","stadsdel","Österrike","","Wien","","","","stadsdel i Wien, på ön som bildas mellan Donaukanalen och Donau","","4523",""
"7110","Franz Josefskasernen","offentliga platser","Österrike","","Wien","","","","","","4523",""
"7111","Ring / Ringstraße","offentliga platser","Österrike","","Wien","","","","cirkulär gata som omger stadskärnan i Wien","","4523;4526",""
"7112","Hofburg","byggnad","Österrike","","Wien","","","","kejserliga palatset i Wien","","4523",""
"7113","Stefansdomen","offentliga rum","Österrike","","Wien","","","","domkyrka i Wien","","4523;4526",""
"7114","Wiener Staatsoper","offentliga rum","Österrike","","Wien","","","","statsoperan i Wien","","4523;4526;4478",""
"7115","Wiener Börse","byggnad","Österrike","","Wien","","","","En ny byggnad för börsen i Wien togs i bruk 1877, arkitekt Theophil von Hansen","","4523",""
"7116","Theater an der Wien","offentliga rum","Österrike","","Wien","","","","teater och operahus i Wien","","4524",""
"7117","Carltheater","offentliga rum","Österrike","","Wien","","","","teater i Wien","","4524;4476",""
"7118","Belvedere","offentliga rum","Österrike","","Wien","","","","konstmuseum i slott med samma namn","","4525;4475;4474",""
"7119","Burgtheater / Hofburgtheater","offentliga rum","Österrike","","Wien","","","","teater i Wien","","4525;4476",""
"7120","Hov- och nationalteatern i München","offentliga rum","Tyskland","","München","","","","teater i München","","4525",""
"7121","Esterházykeller","offentliga rum","Österrike","","Wien","","","","restaurang i Wien","","4478",""
"7122","Orpheum","offentliga rum","Österrike","","Wien","","","","café chantant, kabaréteater och kafé/restaurang i Wien","","4478",""
"7123","Adriatiska havet","vattenmassa","","","","","","","vik av Medelhavet","","17303;4481;4490",""
"7124","Krain","förvaltningsområde","","","","","","","historisk slovensk region som 1849-1918 var ett österrikiskt kronland","","4480",""
"7125","Steiermark","förvaltningsområde","Österrike","","","","","","förbundsland i sydöstra Österrike","","4480",""
"7126","Sava","vattenmassa","","","","","","","flod i sydöstra Centraleuropa","","4480",""
"7127","Semmering","stad","Österrike","","","","","","stad i Niederösterreich genom vilken bergsjärnvägen Semmeringbanan går","","4480",""
"7128","Nabresina / Nabrežina ","tätort/by","Italien","Friuli-Venezia Giulia","","","","","nuv. Aurisina på italienska, ort med station längs järnvägen till Trieste","","4481",""
"7129","Miramare","byggnad","Italien","Friuli-Venezia Giulia","","","","","slott nära Trieste","","4482;17305",""
"7130","Canal Grande","vattenmassa","Italien","Veneto","Venedig","","","","kanal i Venedig","","4484;17308",""
"7131","Città de Monaco","offentliga rum","Italien","Veneto","Venedig","","","","hotell","","4484",""
"7132","Markusplatsen","offentliga platser","Italien","Veneto","Venedig","","","","torg","","4484;17308;17309",""
"7133","Dogepalatset","byggnad","Italien","Veneto","Venedig","","","","palats","","4484;4486;4489",""
"7134","San Giorgio Maggiore","ö/halvö/udde","Italien","Veneto","Venedig","","","","ö i Venedig","","4484;17309",""
"7135","Markuskyrkan","offentliga rum","Italien","Veneto","Venedig","","","","katedral i Venedig","","17308;4485;4487",""
"7136","Accademia di Belle Arti di Venezia","offentliga rum","Italien","Veneto","Venedig","","","","konstakademien i Venedig","","4486;4500",""
"7137","Palazzo Giovanelli","byggnad","Italien","Veneto","Venedig","","","","palats som tillhörde furst Giovanelli","","4490",""
"7138","Lido di Venezia","ö/halvö/udde","Italien","Veneto","Venedig","","","","ö, 11 kilometer lång sandbank mellan Venetianska lagunen och Adriatiska havet","","4490;17309",""
"7139","Teatro Malibran","offentliga rum","Italien","Veneto","Venedig","","","","opera i Venedig","","4491",""
"7140","Campanile di San Marco","byggnad","Italien","Veneto","Venedig","","","","Markuskyrkans klocktorn","","17309",""
"7141","Treviso","stad","Italien","Veneto","","","","","","","17309",""
"7142","San Giovanni","ö/halvö/udde","Italien","Veneto","Venedig","","","","","","17309",""
"7143","Bologna","stad","Italien","","","","","","","","4502;4742;4905",""
"7144","Palazzo Pitti","offentliga rum","Italien","Toscana","Florens","","","","palats och museum","","4503;4505;4506;4913;4835",""
"7145","Uffizi","offentliga rum","Italien","Toscana","Florens","","","","konstmuseum, i det åttakantiga rummen Tribuna degli Uffizi fanns de viktigaste antikiviteterna och tavlorna från högrenässans och Bolognerskolan i Medicis samling samlade","","4503;4506;4835",""
"7146","Arno","vattenmassa","Italien","Toscana","","","","","flod","","4504;4507",""
"7151","Piazza della Signoria","offentliga platser","Italien","Toscana","Florens","","","","torg","","4509",""
"7152","Duomo di Firenze","offentliga rum","Italien","Toscana","Florens","","","","katedral, även kallad Basilica di Santa Maria del Fiore","","4509",""
"7153","Battistero di San Giovanni","offentliga rum","Italien","Toscana","Florens","","","","kyrka","","4509",""
"7154","Trasimenosjön / Lago Trasimeno","vattenmassa","Italien","","","","","","sjö i Umbrien","","4510",""
"7155","Orvieto","stad","Italien","","","","","","stad i Umbrien","","4510",""
"7157","Campagna romana","geografiskt område","Italien","Lazio","","","","","Romerska campagnan, svagt kuperat låglandsområde i närheten av Rom","","4511;4548;4550;17318;4577;4727;4769;4810;4817;4818;4860;4823",""
"7159","Peterskyrkan","offentliga rum","Vatikanstaten","","","","","","basilika","","4511;4532;4533;4535;4817",""
"7160","Piazza del Popolo","offentliga platser","Italien","Lazio","Rom","","","","torg","","4512;4549",""
"7161","Pincio","höjd","Italien","Lazio","Rom","","","","en av Roms kullar","","4512;4536;17311;4548;4675;4780;4863",""
"7162","Hôtel de l'Orient","offentliga rum","Italien","Lazio","Rom","","","","hotell","","4512",""
"7163","Fontana di Trevi","offentliga platser","Italien","Lazio","Rom","","","","fontän","","4512",""
"7164","Piazza di Spagna","offentliga platser","Italien","Lazio","Rom","","","","torg nedanför Spanska trappan i Rom","","4512",""
"7165","Järnvägstorget","offentliga platser","Finland","Nyland","Helsingfors","Helsingfors","","","torg","","4528",""
"7166","Kapitolinska museerna","offentliga rum","Italien","Lazio","Rom","","","","konstmuseum","","4531",""
"7167","Palazzo Barberini","offentliga rum","Italien","Lazio","Rom","","","","palats med konstsamling","","4532",""
"7168","Pantheon","offentliga rum","Italien","Lazio","Rom","","","","antikt tempel som senare använts som kyrka och gravplats för kungligheter och bemärkta personer","","4532",""
"7169","Colosseum","historisk plats","Italien","Lazio","Rom","","","","amfiteater","","4532;4534;4577;4755;4548",""
"7170","Forum Romanum","historisk plats","Italien","Lazio","Rom","","","","torg i antika Rom med tempel, monument och nyttobyggnader","","4532;4534;4537;4548;4549;4729;4746;4755",""
"7171","Maxentius och Konstantinbasilikan","historisk plats","Italien","Lazio","Rom","","","","basilika på Forum Romanum uppförd av kejsar Maxentius och färdigställd av Konstantin den store","","4532",""
"7173","Forum Augustum","historisk plats","Italien","Lazio","Rom","","","","torg upprättat av kejsar Augustus","","4534;4746",""
"7174","Forum Traiani","historisk plats","Italien","Lazio","Rom","","","","torg upprättat av kejsar Trajanus","","4534;4746",""
"7176","Palatinen / Palatium / Palatinum","höjd","Italien","Lazio","Rom","","","","en av Roms sju kullar där kejsarena hade sina palats","","4534;4548;4549;4792",""
"7178","Villa Borghese","offentliga platser","Italien","Lazio","Rom","","","","park","","4536",""
"7180","Grand Véfour","offentliga rum","Frankrike","","Paris","","","","restaurang invid Palais-Royal i Paris","","4538",""
"7183","Palazzo Borghese","byggnad","Italien","Lazio","Rom","","","","palats","","4546;4722",""
"7184","Capitolium","höjd","Italien","Lazio","Rom","","","","en av Roms sju kullar","","4548;4570;17318;4577;4660;17337;4666;4759;4773;4792;4798;4815",""
"7185","San Giovanni in Laterano","offentliga rum","Italien","Lazio","Rom","","","","basilika","","4548;4550",""
"7186","Scala Santa","offentliga platser","Italien","Lazio","Rom","","","","trappa inhys i resterna av ett medeltida palats i närheten av San giovanni in Laterano","","4548",""
"7187","Via Appia","historisk plats","Italien","","","","","","väg från Romarrikets tider, vilken gick mellan Rom via Capua till Brindisi","","4549;4550",""
"7188","Circus Maximus","historisk plats","Italien","Lazio","Rom","","","","hippodrom","","4549",""
"7189","Porta San Sebastiano","offentliga platser","Italien","Lazio","Rom","","","","ursprungligen kallad Porta Appia, port i stadsmuren där Via Appia tog vid","","4549",""
"7190","Cecilia Metellas grav / mausoleum","byggnad","Italien","Lazio","","","","","gravmonument vid Via Appia","","4550",""
"7191","Egerias lund","mytologisk plats","Italien","Lazio","","","","","mytologisk plats vid Via Appia nära Rom","","4550",""
"7192","Sabinerbergen","höjd","Italien","Lazio","","","","","bergområde norr om Rom","","4550;4818;4860",""
"7193","Trastevere","stadsdel","Italien","Lazio","Rom","","","","","","4551",""
"7196","Albanobergen","höjd","Italien","Lazio","","","","","bergområde sydost om Rom","","4577;4692;4727;4779;4807;4817;4882",""
"7197","Tarpejska klippan","höjd","Italien","Lazio","Rom","","","","klippa vid Capitoliumkullen i Rom","","4593;17334",""
"7198","Velletri","kommun/socken","Italien","Lazio","","","","","kommun med vinodlingar nära Rom","","4600",""
"7199","Bosgård","egendom","Finland","Östra Nyland","Borgå landskommun","Borgå","","","","","4634",""
"7200","Palermo","stad","Italien","","","","","","huvudort på Sicilien","","4639",""
"7202","Thüringen","förvaltningsområde","Tyskland","","","","","","","","4640",""
"7203","Nordamerika","geografiskt område","","","","","","","","","4655",""
"7205","Palazzo Caffarelli","byggnad","Italien","Lazio","Rom","","","","palats på Capitoliumkullen i Rom","","17337",""
"7206","Corso / Via del Corso","offentliga platser","Italien","Lazio","Rom","","","","huvudgata i Rom, med många affärer och butiker","","4676;4551",""
"7207","Pompeji","historisk plats","Italien","Kampanien","","","","","stad som förstördes av Vesuvius vulkanutbrott 79 e.Kr.","","4683;4714;4728;4932",""
"7210","Tivoli","stad","Italien","Lazio","","","","","","","4686;4714",""
"7211","Janiculum","höjd","Italien","Lazio","Rom","","","","(it) Gianicolo, kulle väster om stadsdelen Trastevere i Rom","","4688",""
"7212","Jylland","ö/halvö/udde","Danmark","","","","","","dansk/tysk halvö","","4692",""
"7213","Thessaloniki","stad","Grekland","Makedonien","","","","","","","4699",""
"7214","Alperna","geografiskt område","","","","","","","bergskedja i Centraleuropa","","4703;4908",""
"7215","Palazzo della Cancelleria","byggnad","Italien","Lazio","Rom","","","","renässans palats för det påvliga kansliet","","4722",""
"7216","Palazzo Farnese","byggnad","Italien","Lazio","Rom","","","","palats i Rom","","4722",""
"7217","San Lorenzo fuori le Mura","offentliga rum","Italien","Lazio","Rom","","","","basilika i Rom","","4727;4759",""
"7218","Bolzano","stad","Italien","","","","","","ty. Bozen, stad i Sydtyrolen","","4742;4865;4866;4907",""
"7219","Kassel","stad","Tyskland","Hessen","","","","","före 1926 officiellt Cassel","","4742",""
"7220","Basilica Julia","historisk plats","Italien","Lazio","Rom","","","","antik basilika på Forum Romanum i Rom","","4746",""
"7221","Fontana delle Tartarughe","offentliga platser","Italien","Lazio","Rom","","","","fontän på torget Piazza Matthei","","4755",""
"7222","Ghetto, Rom","stadsdel","Italien","Lazio","Rom","","","","stadsdel med judebefolkning i Rom","","4755;4756;4675",""
"7223","Piazza Colonna","offentliga platser","Italien","Lazio","Rom","","","","torg","","4761",""
"7224","Bellagio","kommun/socken","Italien","Lombardiet","","","","","ort vid Comosjön","","4763",""
"7225","Porta Salaria","offentliga platser","Italien","Lazio","Rom","","","","port i Aurelianusmuren där vägen Via Salaria tog vid","","4773",""
"7226","Spillmann","offentliga rum","Italien","Lazio","Rom","","","","restaurang","","4780",""
"7230","Hôtel Costanzi","offentliga rum","Italien","Lazio","Rom","","","","hotell i Rom","","4801",""
"7231","Ponte Nomentano","historisk plats","Italien","Lazio","","Rom","","","bro från Romartiden med medeltida brotorn","","4810",""
"7232","Quirinalen","höjd","Italien","Lazio","Rom","","","","en av Roms sju kullar","","4815",""
"7233","Castel Sant'Angelo","borg","Italien","Lazio","Rom","","","","befäst borg i Rom","","4815",""
"7234","Tusculum/Tusculanum","historisk plats","Italien","Lazio","","","","","forntida stad, i närheten fanns också Ciceros ""tuskulanska villa"" (Tusculanum)","","4817;4823;4877",""
"7235","Kongelige Teater i Köpenhamn","offentliga rum","Danmark","Region Hovedstaden","Köpenhamn","","","","nationalteatern i Köpenhamn","","4840",""
"7237","Perugia","stad","Italien","","","","","","stad i Umbrien","","4845",""
"7238","Villa Aldobrandini","egendom","Italien","Lazio","Frascati","","","","villa i Frascati","","4847",""
"7239","Vinterpalatset","byggnad","Ryssland","Leningrad oblast","Sankt Petersburg","","","","kejsarresidens, ingår idag i konstmuséet Eremitaget","","4848",""
"7240","Villa Mondragone","byggnad","Italien","Lazio","Frascati","Monte Porzio Catone","","","patricervilla","","4859",""
"7241","Genio","offentliga rum","Italien","Lazio","Rom","","","","kafé i Rom","","4883",""
"7242","Museo nazionale del Bargello","offentliga rum","Italien","Toscana","Florens","","","","statligt museum med skulpturer","","4896;4897;4899",""
"7243","Loggia dei Lanzi","byggnad","Italien","Toscana","Florens","","","","pelarbyggnad i Florens","","4899;4913",""
